game_id,white_engine,black_engine,time_budget,winner_color,winner_engine,is_draw,reason,plies,white_avg_ms,black_avg_ms,duration_sec,white_pieces,black_pieces
1,CheckerBoard,MCTS_PUCT (DB),1.0,Black,MCTS_PUCT (DB),0,Elimination / Block,110,847.15,820.34,90.052,0,3
2,MCTS_PUCT (DB),CheckerBoard,1.0,White,MCTS_PUCT (DB),0,Elimination / Block,107,845.68,797.93,86.32,3,0
3,CheckerBoard,MCTS_PUCT (DB),1.0,Black,MCTS_PUCT (DB),0,Elimination / Block,130,844.09,897.39,111.473,0,4
4,MCTS_PUCT (DB),CheckerBoard,1.0,Black,CheckerBoard,0,Elimination / Block,108,876.92,779.05,87.773,0,4
5,CheckerBoard,MCTS_PUCT (DB),1.0,Black,MCTS_PUCT (DB),0,Elimination / Block,110,840.18,880.53,92.926,0,5
6,MCTS_PUCT (DB),CheckerBoard,1.0,Draw,Draw,1,3-Fold Repetition,119,923.9,874.34,105.23,3,4
7,CheckerBoard,MCTS_PUCT (DB),1.0,Draw,Draw,1,Max Plies Limit (250),250,913.35,958.96,232.185,2,2
8,MCTS_PUCT (DB),CheckerBoard,1.0,Black,CheckerBoard,0,Elimination / Block,128,899.36,764.71,104.847,0,4
9,CheckerBoard,MCTS_PUCT (DB),1.0,Black,MCTS_PUCT (DB),0,Elimination / Block,98,800.65,828.41,78.201,0,3
10,MCTS_PUCT (DB),CheckerBoard,1.0,Black,CheckerBoard,0,Elimination / Block,84,815.48,633.74,59.422,1,3
11,CheckerBoard,MCTS_PUCT (DB),1.0,Draw,Draw,1,3-Fold Repetition,89,926.32,841.37,76.942,3,3
12,MCTS_PUCT (DB),CheckerBoard,1.0,Draw,Draw,1,3-Fold Repetition,107,913.37,860.22,93.146,2,5
13,CheckerBoard,MCTS_PUCT (DB),1.0,Black,MCTS_PUCT (DB),0,Elimination / Block,58,603.76,616.33,34.165,0,4
14,MCTS_PUCT (DB),CheckerBoard,1.0,White,MCTS_PUCT (DB),0,Elimination / Block,61,743.83,571.89,38.903,4,0
15,CheckerBoard,MCTS_PUCT (DB),1.0,Black,MCTS_PUCT (DB),0,Elimination / Block,50,710.02,659.51,32.871,0,7
16,MCTS_PUCT (DB),CheckerBoard,1.0,White,MCTS_PUCT (DB),0,Elimination / Block,49,627.05,646.58,29.923,6,0
17,CheckerBoard,MCTS_PUCT (DB),1.0,Black,MCTS_PUCT (DB),0,Elimination / Block,52,599.8,566.76,29.168,0,2
18,MCTS_PUCT (DB),CheckerBoard,1.0,Draw,Draw,1,3-Fold Repetition,135,909.02,918.59,121.538,4,5
19,CheckerBoard,MCTS_PUCT (DB),1.0,Draw,Draw,1,Max Plies Limit (250),250,922.96,938.3,230.811,2,3
20,MCTS_PUCT (DB),CheckerBoard,1.0,Black,CheckerBoard,0,Elimination / Block,110,813.96,746.3,84.26,0,3
21,CheckerBoard,MCTS_PUCT (DB),1.0,White,CheckerBoard,0,Elimination / Block,99,711.18,856.38,75.96,2,0
22,MCTS_PUCT (DB),CheckerBoard,1.0,Draw,Draw,1,Max Plies Limit (250),250,951.51,955.3,236.459,2,2
23,CheckerBoard,MCTS_PUCT (DB),1.0,White,CheckerBoard,0,Elimination / Block,121,738.51,884.69,96.513,3,0
24,MCTS_PUCT (DB),CheckerBoard,1.0,Draw,Draw,1,3-Fold Repetition,87,815.64,805.78,68.92,3,4
25,CheckerBoard,MCTS_PUCT (DB),1.0,Black,MCTS_PUCT (DB),0,Elimination / Block,58,639.84,685.43,37.11,0,4
26,MCTS_PUCT (DB),CheckerBoard,1.0,Draw,Draw,1,3-Fold Repetition,85,837.36,776.56,67.019,2,5
27,CheckerBoard,MCTS_PUCT (DB),1.0,Black,MCTS_PUCT (DB),0,Elimination / Block,54,728.42,602.21,34.601,0,5
28,MCTS_PUCT (DB),CheckerBoard,1.0,White,MCTS_PUCT (DB),0,Elimination / Block,73,725.41,706.71,50.853,4,0
29,CheckerBoard,MCTS_PUCT (DB),1.0,White,CheckerBoard,0,Elimination / Block,103,742.91,861.92,80.992,4,0
30,MCTS_PUCT (DB),CheckerBoard,1.0,Draw,Draw,1,Max Plies Limit (250),250,946.99,946.47,234.804,4,3
31,CheckerBoard,MCTS_PUCT (DB),1.0,Black,MCTS_PUCT (DB),0,Elimination / Block,88,834.86,811.42,70.795,1,3
32,MCTS_PUCT (DB),CheckerBoard,1.0,Draw,Draw,1,3-Fold Repetition,181,911.29,894.49,161.637,2,4
33,CheckerBoard,MCTS_UCB1 (DB),1.0,Draw,Draw,1,Max Plies Limit (250),250,949.46,945.1,234.939,2,3
34,MCTS_UCB1 (DB),CheckerBoard,1.0,Draw,Draw,1,Max Plies Limit (250),250,928.67,949.1,232.857,3,2
35,CheckerBoard,MCTS_UCB1 (DB),1.0,White,CheckerBoard,0,Elimination / Block,143,828.67,844.04,117.926,2,0
36,MCTS_UCB1 (DB),CheckerBoard,1.0,Draw,Draw,1,3-Fold Repetition,99,857.65,873.81,83.973,3,4
37,CheckerBoard,MCTS_UCB1 (DB),1.0,Draw,Draw,1,3-Fold Repetition,248,924.88,919.86,226.922,1,1
38,MCTS_UCB1 (DB),CheckerBoard,1.0,Draw,Draw,1,3-Fold Repetition,107,868.89,842.89,89.89,2,2
39,CheckerBoard,MCTS_UCB1 (DB),1.0,Black,MCTS_UCB1 (DB),0,Elimination / Block,72,856.14,715.12,54.997,0,4
40,MCTS_UCB1 (DB),CheckerBoard,1.0,White,MCTS_UCB1 (DB),0,Elimination / Block,149,865.96,879.51,128.301,3,0
41,CheckerBoard,MCTS_UCB1 (DB),1.0,Draw,Draw,1,3-Fold Repetition,208,910.18,903.21,186.792,1,1
42,MCTS_UCB1 (DB),CheckerBoard,1.0,Draw,Draw,1,Max Plies Limit (250),250,930.26,940.63,232.013,3,3
43,CheckerBoard,MCTS_UCB1 (DB),1.0,Black,MCTS_UCB1 (DB),0,Elimination / Block,110,709.79,797.54,81.402,0,2
44,MCTS_UCB1 (DB),CheckerBoard,1.0,Draw,Draw,1,3-Fold Repetition,105,867.55,858.58,88.906,3,4
45,CheckerBoard,MCTS_UCB1 (DB),1.0,Draw,Draw,1,3-Fold Repetition,214,912.47,897.2,191.842,1,1
46,MCTS_UCB1 (DB),CheckerBoard,1.0,White,MCTS_UCB1 (DB),0,Elimination / Block,43,714.86,648.7,27.989,7,0
47,CheckerBoard,MCTS_UCB1 (DB),1.0,Black,MCTS_UCB1 (DB),0,Elimination / Block,96,792.49,809.3,75.292,0,3
48,MCTS_UCB1 (DB),CheckerBoard,1.0,Draw,Draw,1,3-Fold Repetition,85,834.33,851.52,69.961,2,2
49,CheckerBoard,MCTS_UCB1 (DB),1.0,Black,MCTS_UCB1 (DB),0,Elimination / Block,52,759.21,640.28,34.99,0,7
50,MCTS_UCB1 (DB),CheckerBoard,1.0,Draw,Draw,1,Max Plies Limit (250),250,978.95,948.2,238.982,3,3
51,CheckerBoard,MCTS_UCB1 (DB),1.0,Black,MCTS_UCB1 (DB),0,Elimination / Block,58,792.77,643.49,40.219,0,5
52,MCTS_UCB1 (DB),CheckerBoard,1.0,White,MCTS_UCB1 (DB),0,Elimination / Block,187,906.48,880.48,165.318,3,0
53,CheckerBoard,MCTS_UCB1 (DB),1.0,Black,MCTS_UCB1 (DB),0,Elimination / Block,94,699.27,805.27,69.214,0,3
54,MCTS_UCB1 (DB),CheckerBoard,1.0,Draw,Draw,1,3-Fold Repetition,167,917.96,923.66,151.949,3,4
55,CheckerBoard,MCTS_UCB1 (DB),1.0,Draw,Draw,1,3-Fold Repetition,124,882.21,903.78,108.953,4,3
56,MCTS_UCB1 (DB),CheckerBoard,1.0,Draw,Draw,1,Max Plies Limit (250),250,931.89,939.75,232.104,3,3
57,CheckerBoard,MCTS_UCB1 (DB),1.0,Draw,Draw,1,Max Plies Limit (250),250,930.98,939.62,231.97,2,2
58,MCTS_UCB1 (DB),CheckerBoard,1.0,White,MCTS_UCB1 (DB),0,Elimination / Block,113,841.58,868.6,94.907,4,0
59,CheckerBoard,MCTS_UCB1 (DB),1.0,Black,MCTS_UCB1 (DB),0,Elimination / Block,118,849.7,828.78,97.363,0,3
60,MCTS_UCB1 (DB),CheckerBoard,1.0,Draw,Draw,1,3-Fold Repetition,229,897.2,924.93,206.81,1,1
61,CheckerBoard,MCTS_UCB1 (DB),1.0,Black,MCTS_UCB1 (DB),0,Elimination / Block,66,718.35,751.92,47.052,0,4
62,MCTS_UCB1 (DB),CheckerBoard,1.0,Draw,Draw,1,Max Plies Limit (250),250,924.14,939.25,231.077,2,2
63,CheckerBoard,MCTS_UCB1 (DB),1.0,Draw,Draw,1,3-Fold Repetition,214,902.57,889.13,189.933,1,1
64,MCTS_UCB1 (DB),CheckerBoard,1.0,Draw,Draw,1,Max Plies Limit (250),250,906.93,948.34,230.068,1,1
65,MCTS_PUCT (DB),MCTS_UCB1 (DB),1.0,Black,MCTS_UCB1 (DB),0,Elimination / Block,126,880.71,875.14,108.87,0,2
66,MCTS_UCB1 (DB),MCTS_PUCT (DB),1.0,Black,MCTS_PUCT (DB),0,Elimination / Block,144,876.7,860.3,123.341,0,3
67,MCTS_PUCT (DB),MCTS_UCB1 (DB),1.0,Draw,Draw,1,Max Plies Limit (250),250,968.52,962.34,239.441,3,2
68,MCTS_UCB1 (DB),MCTS_PUCT (DB),1.0,Black,MCTS_PUCT (DB),0,Elimination / Block,118,881.58,859.68,101.0,0,1
69,MCTS_PUCT (DB),MCTS_UCB1 (DB),1.0,White,MCTS_PUCT (DB),0,Elimination / Block,93,808.71,891.07,77.309,5,0
70,MCTS_UCB1 (DB),MCTS_PUCT (DB),1.0,Draw,Draw,1,Max Plies Limit (250),250,914.33,976.8,234.522,1,1
71,MCTS_PUCT (DB),MCTS_UCB1 (DB),1.0,Black,MCTS_UCB1 (DB),0,Elimination / Block,86,822.45,787.96,67.642,1,2
72,MCTS_UCB1 (DB),MCTS_PUCT (DB),1.0,Black,MCTS_PUCT (DB),0,Elimination / Block,114,896.63,850.49,97.844,0,4
73,MCTS_PUCT (DB),MCTS_UCB1 (DB),1.0,Black,MCTS_UCB1 (DB),0,Elimination / Block,90,816.58,752.91,69.069,0,2
74,MCTS_UCB1 (DB),MCTS_PUCT (DB),1.0,White,MCTS_UCB1 (DB),0,Elimination / Block,111,858.48,905.51,96.119,4,2
75,MCTS_PUCT (DB),MCTS_UCB1 (DB),1.0,Draw,Draw,1,3-Fold Repetition,219,972.26,920.78,205.435,1,1
76,MCTS_UCB1 (DB),MCTS_PUCT (DB),1.0,Draw,Draw,1,3-Fold Repetition,108,872.73,909.62,94.472,3,2
77,MCTS_PUCT (DB),MCTS_UCB1 (DB),1.0,White,MCTS_PUCT (DB),0,Elimination / Block,127,878.33,859.81,108.656,1,0
78,MCTS_UCB1 (DB),MCTS_PUCT (DB),1.0,Draw,Draw,1,Max Plies Limit (250),250,931.31,1007.41,240.421,3,2
79,MCTS_PUCT (DB),MCTS_UCB1 (DB),1.0,White,MCTS_PUCT (DB),0,Elimination / Block,113,823.65,820.35,91.253,3,0
80,MCTS_UCB1 (DB),MCTS_PUCT (DB),1.0,White,MCTS_UCB1 (DB),0,Elimination / Block,135,852.68,892.5,116.041,1,0
81,MCTS_PUCT (DB),MCTS_UCB1 (DB),1.0,Draw,Draw,1,3-Fold Repetition,204,935.4,923.4,187.751,1,1
82,MCTS_UCB1 (DB),MCTS_PUCT (DB),1.0,White,MCTS_UCB1 (DB),0,Elimination / Block,195,880.2,927.99,174.476,4,0
83,MCTS_PUCT (DB),MCTS_UCB1 (DB),1.0,Draw,Draw,1,3-Fold Repetition,179,911.62,900.74,160.411,1,1
84,MCTS_UCB1 (DB),MCTS_PUCT (DB),1.0,Black,MCTS_PUCT (DB),0,Elimination / Block,176,904.03,955.09,161.754,0,3
85,MCTS_PUCT (DB),MCTS_UCB1 (DB),1.0,Draw,Draw,1,3-Fold Repetition,129,947.27,910.57,118.004,4,3
